Title,ConstituentID,Date
"GRACIOUS AND FORGIVING LORD (plate, folio 8) from THE SILENT PRAYER",1995.0,1977
Untitled,710.0,2004
"Calder - Rétrospective Alexandre Calder - Galerie Krugier & Cie, 5. grand-rue-Genève, 9 Juin - 30 Juillet 1966",922.0,1966
PORTRAIT OF MRS. ELEANOR ROOSEVELT,3006.0,Negative date 1944
W. Sandberg letterhead,5144.0,1977-1980
"Duplicate of plate from folio 43 (supplementary suite, plate 36) from LA VILLE",3814.0,1925
"Medicine by the Centimeter, from the Objets Thérapeutiques collection (Model)",27767.0,2001
Untitled,8595.0,c. 1938–60
Repose,6624.0,1921
THE STREETCAR WORKERS ARE FIGHTING FOR THE GOOD OF ALL THE PEOPLE,3923.0,(1943)
"San Francisco, California, (view of car, house with awning taken through window)",2002.0,1970
Self Portrait (right profile),97.0,c. 1916
Rejected cover published in the deluxe edition of Au Pied Sinaï by Georges Clemenceau,5910.0,"1897, published 1898"
Lust from Endless,2907.0,1983–85
Untitled from Six Prints,4694.0,(c. 1917-1919)
Untitled,5983.0,2002-2005
Untitled,20354.0,c. 1940
Gardener (Gärtner) from Ein neuer Totentanz (A New Dance of Death),3276.0,1947 (reproduced drawing executed 1938)
The Comedy of Death,767.0,1854
"Young Girl Skipping Rope, Women, Birds (Fillette, sautant à la corde, femmes, oiseaux) from Brunidor Portfolio, No. 1",4016.0,1947
"Untitled, plate 10 of 11, from the illustrated book, He Disappeared into Complete Silence, second edition",710.0,1995
Folio,6408.0,1985-1986
"The Gates of the City, Nightfall",502.0,1937
Frontispiece from La Rose séparée,6541.0,1972
Untitled,1582.0,1969
Headpiece (page 73) from LES JUIFVES,6532.0,1948
Obřad č.4,29427.0,1971
Untitled,7968.0,(1981)
The Dance,38623.0,1901
Central Park West and 73rd Street,7041.0,1990
Untitled #61,5281.0,1991
Us from Stones,4945.0,"1957, published 1960"
"Duplicate of plate from folio 9 (supplementary suite, plate 2) from LA VILLE",3814.0,1925
"Sumter, Georgia",1690.0,1976
"House Morbio Superiore, Switzerland (Plan, preliminary sketch)",696.0,1982–1983
"Cairo, From the Citadel, with the Mosque of Sultan Hussan",2015.0,c. 1860
"Artiste (Artistin) (plate, folio 13 verso) from KG Brücke",4533.0,1910
Headpiece (page 23) from ODES,1500.0,1953
Postal Dossier (Dossier postale),630.0,1969-70
Areia 19,49346.0,c. 1950
"Henri Matisse, Jazz",3832.0,1947
Untitled,2673.0,1979
Paul Léautaud,1633.0,(1946)
Tiger,2671.0,1940
10th Element for Ventriloquist,2923.0,1986
Altered Aluminium Beverage Can (Red and Orange),38678.0,(2008-10)
Untitled,5727.0,1979
Bonita and Father,874.0,1970
(Man in bandages on cot in church),5496.0,1944
Untitled (I Forgot...),21446.0,(1991)
"Variant of in-text plate from page 32 with +remarque- (supplementary suite, plate 17) from LYSISTRATA",3302.0,1908-1911
New York City,2002.0,1984
Mexico City,1000.0,1934
"THE HORSE WANTS TO TAKE REVENGE ON THE STAG (plate; volume I, folio 97) from FABLES",1055.0,1927-1952
Ashokan Spillway-Blue,2031.0,1979
Landscape Event (page 2) from Fluxus 1,36834.0,c. 1976
Untitled,8595.0,1929-32
"""Shoot Foreground with Short…""",1330.0,c. 1973–75
"Alfred Newton Richards Medical Research Building and Biology Building, University of Pennsylvania, Philadelphia, Pennsylvania, Perspective",2964.0,1957
Open Letter (Lettre ouverte),107.0,1975
Tuesday from Censorship,5983.0,2003
Plate (folio 77) from EL INGENIOSO HIDALGO DON QUIXOTE DE LA MANCHA,3842.0,1991
In-text plate (page 11) from MACUNAÍMA,1003.0,1957
"Tous les Soirs aux Ambassadeurs, Yvette Guilbert",1650.0,c. 1900
Section Allemande,399.0,1930
Bharani from Varsha,37577.0,2012
Headpiece (page 5) from Le Père Ubu à l'Aviation,665.0,1918
Front cover from EL JAUL,2915.0,1937
Cityscape,3848.0,(c. 1925)
Variations and Interferences of 3 Non-Homogenous Grids in a 32 x 32 cm Square,6168.0,c.1973
Untitled,8595.0,c. 1930s
"Proof of 6th color for Plate 4 (supplementary suite, plate 50) from FOUR TALES FROM THE ARABIAN NIGHTS",1055.0,1941-1948
The Phi of the One Que?,902.0,1972
Mad Eyes,5496.0,1958
Plate 19 (folio 21) from QUATRE HISTOIRES DE BLANC ET NOIR,3302.0,1926
Family Scene (Beckmann Family) [Familienszene (Familie Beckmann)] from Faces (Gesichter),429.0,"(1918, published 1919)"
Untitled from Favorite Objects,649.0,1998
Plate (folio 38) from 'Capital' in Pictures,2115.0,1933
Poems in Boxes and Questionnaire from Fluxus 1,4520.0,"1962, assembled c. 1965-66"
"Student Series: California College of the Arts. Or, considerations towards helping others in an art practice",41829.0,2006
Horizontal Stripes (III-27) from the series Horizontal Stripes,4326.0,1978
In-text plate (page 123) from FLORILÈGE DES AMOURS,3832.0,1941-1948
Wheels,5383.0,1939
Saint-Gervais-et-Protais,229.0,1904-05
Relief Siding,1330.0,1977
DIVERTISSEMENT,5053.0,(1943)
Untitled (6),8132.0,(2000)
Deadweight V (Memphis),5349.0,1991
"Woman with a Veil on Fifth Avenue, New York City",208.0,1968
"Margaret French, Paul Cadmus, Provincetown",74970.0,c. 1945
"Moulins de Montmartre (Percement de la rue Tholozé) from the portfolio Bayard: XXV Calotypes, 1842-1850",398.0,1842-50
Tailpiece (page 74) from POÈSIES ANTILLAISES,3832.0,1946-1972
Farm Couple Spinning,5145.0,1925-30
How Big is Big?,32449.0,1984
POSSIBLE CONSTRUCTION NO.5,5887.0,1970
Untitled from Favorite Objects,649.0,1998
Plate (folio 8 verso) from DER MOSAIKELEFANT UND ANDERE GEDICHTE,6976.0,1984
"Serenade for Alison, Paralelle Aufführungen Neuster Musik, Kunsthandel Monet, Amsterdam, October 5, 1962",4469.0,1962
Bob #1,26479.0,2012
Z,1769.0,1976
"Proof of 7th color for Plate 5 (supplementary suite, plate 64) from FOUR TALES FROM THE ARABIAN NIGHTS",1055.0,1941-1948
NEW MEXICO NO. 1,1172.0,1969
Untitled from 99/00,6448.0,2000
Destruction of Hood's Ordnance Train from the album Photographic Views of Sherman's Campaign(1866),336.0,1864-65
Repeat of pictorial initial L from page 14 (page 386) from LES PETITES FLEURS,511.0,1928
"Herman Miller Summer Picnic July 28, 1979",2019.0,1979
Frontispiece from MACUNAÍMA,1003.0,1957
Untitled from Cuban Sketch Book,4514.0,(c. 1914-20)
Shadow Piece II,5403.0,1964
"Exotic Garden, Monaco",745.0,1946
Untitled from the portfolio Night Moods,2765.0,1983
Untitled,6004.0,1929-31
NODES,6408.0,2008
#11,23005.0,(1990)
Plate (folio 7) from THE NONCONFORMIST'S MEMORIAL,3723.0,1992
Interior Details (Elevation sketches),7166.0,1926-46
"Urban Proposal with Multi Thin-Shell Capsules, project (Scale model)",42362.0,1974
The Mythic Being,7017.0,1974
Boris Pasternak,955.0,1958
COMPOSITION H-10 VARIATIONS (Composizione H-10 Variazioni),6136.0,1937
Új Művészeti Hadifegyverek (Weapons of the New Art),47926.0,1988
"Wolf House, Gubin, Poland (Basement plan [final version])",7166.0,1925-1927
Plate (page 80) from EL JAUL,2915.0,1937
"A Harlem Scene, New York, NY",8083.0,1943
Bullet-Resistant Mask,6958.0,1983
Open Blouse,2801.0,1966
Untitled,28834.0,2003
"Untitled (MAK Center, Los Angeles, CA, 2001)",28858.0,2001
Detroit,1973.0,1955
Untitled from Gymnasium Chases,649.0,1991 (project begun 1989).
SA: Sovremennaya Architektura,24341.0,1927
Double page plate (pages 12 and 13) from CONCERTO PER RANE,2384.0,1983
Plate (folio 6) from DAS ENDE DER AVANDGARDE,3111.0,1989
Tenth Contemporary Japanese Sculpture Exhibition,254.0,1983
Time Lines,5021.0,2012
"""MULTANGULAR"" TOWER, SUPPOSED ROMAN WORK, NOVEMBER 1856",959.0,November 1856
Untitled from Kartinki-Voina russkikh s nemtsami (Russia's War with the Germans in Pictures),23308.0,c. 1914
Piece for Fluxorchestra from Fluxkit,1874.0,1966
Plate 3 (suite of rejected etchings) from SAINTE MONIQUE,665.0,1920-1930
"THE FISHERMAN (headpiece, folio 2) from LES MÉTIERS",107.0,1948
New Frontiers (Map 14) from New Frontiers,38741.0,2003-09
For Bernard Jacobson,2679.0,1979
Small Heart,1175.0,1974
"Convention Hall Project, Chicago, IL (Interior perspective sketch, structural steel system)",7166.0,1954
"Sketch for Engine Intake of Formula 1 Car, #639",7275.0,1987
Tailpiece (page 82) from SAINTE MONIQUE,665.0,1920-1930
"Dias de Fiesta, No. 1",2519.0,1926
Urban Fluidity,45416.0,1966
Gloria Vanderbilt,248.0,December 1954
My neck is thinner than a hair: Engines,35285.0,1996-2001
Venice II,1974.0,1969–72
Scarlet Moment,988.0,1967
"Serenade for Alison, Paralelle Aufführungen Neuster Musik, Kunsthandel Monet, Amsterdam, October 5, 1962",4469.0,1962
Paris Review,4278.0,1967
"Joe Reeves; 37 years old; San Fernando, California; $40",7027.0,1990-92
HEURTOIR. 23 RUE DE MARIGNY,229.0,1909
Postal Dossier (Dossier postale),630.0,1969-70
"Ladies Before a Plain (plate, folio 15) from Some Engravings",369.0,1950-1952
"New York, New York, 1974",5409.0,1974
Bowls with Flaring Rims,5661.0,1940s
The Pike (La Pique),4609.0,1950
"SAINT LOUIS COUNTY, SAINT LOUIS, MISSOURI",1152.0,1975-76
Willy Guhl Zürich Sihlkeramik,23390.0,1931
Three Personages,6526.0,1952
Speculum mensae from Antinomian Press Archive,41829.0,2007
Untitled from Eight Etchings,34250.0,2014
Ashtrays,741.0,1924
Youth,4091.0,1951
"S.C. Johnson and Son Company Administration Building, Racine, Wisconsin",6459.0,1936
"PRECIPICE (plate, folio 18) from VERS LE BLANC INFINI",11.0,1960
"Boutique, square du Bon Marché, rue de Sèvres",229.0,1910-11
Recto/Verso #3,2578.0,1988
"Air Orient, Poste Aérienne",1015.0,1932
"Untitled, fourth state",5934.0,(1966)
The Homecoming (Die Heimkehr) [Poster for the Groß Berliner Arbeitsgemeinschaft für alkoholfreie Jugenderziehung (Working Committee of Greater Berlin for the Alcohol-Free Upbringing of Youth)],3201.0,c. 1927
Untitled #105,26770.0,1995
"860/880 Lake Shore Drive Apartment Building, Chicago, Illinois (Exterior perspective)",7166.0,c. 1948-51
"THE MUSICIAN (headpiece, folio 4) from LES MÉTIERS",107.0,1948
Untitled,8595.0,c. 1938–60
In-text plate (folio VII) from THE HIDDEN BOY,647.0,1984-1985
In-text plate (page 87) from Le Chant des morts,4609.0,"1945–48, published 1948"
Untitled,529.0,1984
Frontispiece from VOIR NICOLAS DE STAËL,1447.0,1953
Drawing Restraint 17,7005.0,2010
Casino Royale,35419.0,2006
Head of a Young Girl and Two Goldfish (ête de jeune fille et deux cyprins dorés),3832.0,1929
Venice,2002.0,1979
Concrete Music of Csipi No. 7,47646.0,1969
My old books closed from Seven Poems,6386.0,1981
Study for The Ainu Tree,710.0,1999
Title page from BESTIAIRE,3261.0,1955
Vigilantia,7614.0,1996
Headpiece and border (page 45) from POÈMES,1492.0,1944
Manfred Gurlitt,4073.0,(1912)
"MALE FIGURE (plate, folio 8) from HORST ANTES RADIERUNGEN",194.0,(Print executed 1964)
Tailpiece (page 86) from VISAGES,3832.0,1946
Nude - Feline (Nu - Féline),3832.0,1926
Plate No. I,3432.0,"(1966, Paris)"
Untitled from an untitled series,6448.0,1998
40 dessins de Picasso en marge du Buffon,4609.0,"(Paris), Berggruen, 1957.  (Print executed 1954-1957)."
Charlie Chaplin,2266.0,(1922-23)
"(Little dog, buildings)",1756.0,1961
Seven Houses & Six Flats,7534.0,2006
Interiors,8260.0,2002
Untitled from Schloss,25582.0,2009
Six Colorful Expressions (Frozen) (for Parkett no. 29),304.0,1991
"Versailles, Parc",229.0,1901
Black Garden,7706.0,1990
Tailpiece (page 23) from BELLE CHAIR,3697.0,1931
"Hermann Lange House, Krefeld, Germany, Section",7166.0,1927-1930
"""Dejection""",8501.0,"July 26, 1947"
Quchis dgeebi (Street Days),43585.0,2010
Coyote,28665.0,2003
"Pla-Narbona, Decision et Loyauté / Resolute and Loyal / el Decidido y Leal",4646.0,(1971)
"Montreal, Canada",1000.0,1965
Katsuobushi no Jidainabida,5955.0,1982
Note Drawing- I.C.C. Antwerp,74718.0,1980
Catalog for Ex Libris,7644.0,c.1982
Automobile Upholstery Material,96.0,After 1933
Wax,5086.0,1967
"German People - German Work Exhibit, Berlin, Germany, Metal tables with glass top. Front and lateral elevations, plan, and section.",8059.0,1934
Variant of plate 3 (folio 16) from LE PETIT CHAPERON ROUGE,5994.0,1913-1918
Plate (facing page 87) from OEUVRES,1589.0,1854
Untitled,3706.0,1965
Café,2374.0,(c. 1926)
Plate (facing page 29) from POEMS OF DEATH,258.0,1945
Untitled,32795.0,c. 1960–63
"William Horavitch Family Eating Dinner, Williams County, North Dakota, Farm Family at Dinner, North Dakota",3455.0,September 1937
20 Lansdowne Crescent #2,4433.0,(1969)
Dabloids,29431.0,1991
Everything on Wheels (Tudo sobre rodas) from The Valise,45951.0,"2016, published 2017"
Carta d'Olanda,1097.0,1980
"Frank Stella, ""Darabjerd I,"" 1967",4587.0,1968
S.O.S. Smoke Signals from Underground (SOS. Senyals de fum des d'un subsòl),67458.0,2016
"United Silk-Weaving Mills, Krefeld: conference room furnishings (Plan, elevations, and section. Leaf for conference table.)",8059.0,1939
Plate (folio 28 verso) from DER MOSAIKELEFANT UND ANDERE GEDICHTE,6976.0,1984
Ghost,5795.0,1964
Sven Lukin,3631.0,1966
In-text plate (folio VIII) from THE HIDDEN BOY,647.0,1984-1985
Black Candle in a Blue Room,6526.0,1939
Donated Object: Essence Magazine,37145.0,2005
Table,74696.0,n.d.
Noveishie techeniia v russkom iskusstve. I. Traditsii noveishego russkogo iskusstva,5811.0,1927
Table Lamp,6155.0,1962
In-text plate (page 157) from LA 628-E8,665.0,1908
"English poster issued by Shell Mex B.P., London, England",23390.0,1900-1943
Map - Central Area Station,6024.0,1900-1936
"The Trio (Le Trio), second plate",5053.0,c. 1924-27
"American System-Built Houses for The Richards Company project, Milwaukee, Wisconsin (Plans)",6459.0,1915-17
Tailpiece (page 43) from Galapagos: Les Iles du bout du monde,1752.0,1955
Covered Containers,6011.0,c. 1953
"Monument to the November Revolution, Berlin-Lichtenberg, Germany, (Lettering study)",7166.0,1926
"Ralph Jester House, project, Palos Verdes, CA",6459.0,1938
Plate IX from the portfolio TWO PART INVENTIONS,3884.0,1965
Merry-go-round,6856.0,1985
Manhole,1379.0,1969-71
Eat Death,4243.0,1973
Chair without Arms (Elevation sketch),7166.0,1926-46
Madjusiya (Female Magician) (Magicienne) from Afat,4609.0,"1939, published 1940"
Old Joy,37024.0,2006
Polke Neue Bilder,4671.0,1967
Plate 7 from Solidarité (Solidarity),2558.0,1938
PONTOISE. RUE DE LA COUTELLERIE. (ÉGLISE ST. MACLOU),229.0,1902
Flight from No Parking Anytime,8197.0,2001
Untitled from the series Windows,107.0,1977
Area Floor Lamp,451.0,1974
Untitled from the Museum in Progress project Global Positions,31006.0,"(newspaper published August 30, 1999)"
Hahn Werbedruck,5293.0,c. 1929
Nude,740.0,1953
Luxembourg,229.0,1898
Gasoline Pumps,3848.0,(c. 1934)
Space Construction 8 (Raumkonstruktion 8),4559.0,1922–23
"SAAL S. Victor Social Housing, Porto, Portugal",29732.0,1974-1977
"HEAD WITH FINE HAIR (vignette, folio 3) from ANVOUAIAJE PAR IN NINBESIL AVEC DE ZIMAJE",1633.0,1949-1950
Untitled,2284.0,n.d.
The Chemistry of Music,756.0,1968
"PREADAMITE PERSONAGE, plate 20 (supplementary suite) from DREAMS AND PROJECTS",11.0,1952
Two page plate (pages 93 and 95) from VASARELY,6109.0,1965
Wij Nu Experimental Tooneel stationery note paper,6592.0,1925–1926
City Self,25983.0,2001
Different Peoples Dwell in the Countries of the Ocean (Des peuples divers habitent les pays de l'océan),4840.0,"1896, published 1938"
Black Flag: My War,7500.0,1983
Flux Missing Card Deck,6115.0,c. 1966–69
Plate for Portrait with a May-Fly (Portrait à l'ephémère),3821.0,1945
Lo Spazio dei Gesti,2017.0,1979
Temperatures from Earth Projects,4108.0,1969
Françoise as the Sun (Françoise en soleil),4609.0,"(June 15, 1946)"
Uxama magazine letterhead,1498.0,1920s
"THE ARRIVAL OF TCHITCHIKOV, plate I (facing page 6) from LES ÂMES MORTES",1055.0,1923-1948
Twice Sold Object: Elmer Bible: Rahowa! The Planet Is All Ours,37145.0,2007
Halberstadt,2071.0,1927
L'INSTITUT. QUAI CONTI,229.0,1902-03
Neurotica Magazine letterhead (Letter to Alvin Lustig from Jay Landesman),10328.0,1947–1948
"Huntsville, Alabama",1690.0,c. 1969
Three Yellow Events,756.0,1961
namenlos/Licht,28733.0,(1999)
"Incubation Process, Perspective",2837.0,1990
"Xenia Alexandrovna, Alexandra Feodorovna Seated in a Field, Krasnoe Selo",8595.0,"August 4, 1907"
20 Lansdowne Crescent #1,4433.0,(1969)
Plate from Le Surréalisme en 1947,5804.0,1947
DROU N° 64 from Alphabet bété,30876.0,1990
Horseshoe,710.0,2002
In-text plate (page 98) from Le Chant des morts,4609.0,"1945–48, published 1948"
Plate (folio 67) from LA VILLE,3814.0,1925
"Constructing the City, project",7661.0,1978
The Inner Pages from S.M.S. No. 5,3673.0,1968
The Story of my Life and Friends as Told by Snapshots from Fourteen On,8595.0,1916-23
One Gets So Tired (Uno Tanto se Fatiga),5319.0,1966
"Fun Palace for Joan Littlewood Project, Stratford East, London, England (Perspective)",7986.0,1959–1961
"The Return of the Repressed, no. 28 of 34, from the illustrated book, Ode à l'Oubli",710.0,2002
Tailpiece (page 68) from LES PETITES FLEURS,511.0,1928
"Urban Proposal with Multi Thin-Shell Capsules, project (Exterior perspective)",42362.0,1970-1996
Untitled from Twenty-two Constructions from 1967,5143.0,1986
Still Life #1,3617.0,1929
Electric/Contour Lighter,7187.0,1973
Plate (page 19) from LES PETITES FLEURS,511.0,1928
"Seminary 1, Chelsea Square",7041.0,1990
"Comme des Garcons, Paris",49488.0,1980
Sanforized,6281.0,1972
Untitled,8595.0,November 1924- June 1926
Roman Notebook,2324.0,1952
Plate (page 117) from L'ART D'AIMER,3697.0,1935
GENTILLY (BIÈVRE),229.0,1915
Army News Room,2065.0,c. 1942
Plate (facing page 184) from LES MINUTES DE SABLE MÉMORIAL,2893.0,1894
In-text plate (page 21) from DE MARGINIS SOPHIA,4055.0,1986
Untitled,1913.0,n.d.
Samenhaus Kahl,3964.0,After 1924
"Chelsea, Massachusetts",5636.0,1986
"KINETISCHE KIMPOSITION from the portfolio GRUPPE ""BEWEGUNG"" MOSKAU 1962-1965",6775.0,"1963, published 1969."
Seven Thoughts,40384.0,1976
Work Waits When You Are Off Work With an Accident,4815.0,Unknown
The Great Thinker (Le penseur puissant),4016.0,1969
Sleep (excerpt),6246.0,1963
"Action Against Cultural Imperialism, outside Judson Hall, NYC, September, 1964",35796.0,1964
"Chicago, Illinois, July 1972",5409.0,1972
"Greenwood Lake, New Jersey",3016.0,(1960)
Night Fish from Untitled,8486.0,1999
Floor Plan Of Proposed Project For The Museum of the City of New York,28725.0,1969
California,2002.0,1997
Arrangement of Piano Piece for David Tudor 3 from Five Piano Pieces for David Tudor,36942.0,"1959, arranged 1962"
Brekekekèx-koàx-koáx,712.0,1930
"Philadelphia, Pennsylvania",2002.0,1973
Silver Studios,5432.0,1965
Night I,2984.0,1961
Untitled (Tangle),4108.0,1967
Untitled,8595.0,1929-32
Lunar Alphabet II,26616.0,1978-79
Turning Point >80< (Wende >80<),1388.0,1980-81
"Rocks, Maine Coast",5654.0,(1916)
Untitled from Untitled (Truth and Beauty),4160.0,2009
Industry,822.0,c. 1930
Moulin Rouge,561.0,1931
Self from New York International,2931.0,"1965, published 1966"
Variant of plate 2 (folio 13) from LE PETIT CHAPERON ROUGE,5994.0,1913-1918
Profil de la mémoire,2898.0,1972
"Jello Biafra with DOA, Last Scream of the Missing Neighbors",42483.0,1989
No. 3/No. 13,5047.0,1949
Two Nudes,4983.0,1937
Damned if You Don’t,44368.0,1987
Bla Bla,4546.0,(1974)
"Grids, Using Straight Lines, Not-Broken Lines and Broken Lines in all Their Possible Combinations",3528.0,1973
